artifact,variant,model,field,reported_value,reproduced_value,difference,tolerance,judgement,metric,reference
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,ci_low,0.4499003821038491,0.4501544497465083,0.0002540676426592281,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,ci_high,0.565569879120958,0.5657694049233994,0.00019952580244142482,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,valid_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,estimate,-0.7946795324726651,-0.7944276166185825,0.0002519158540825739,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,ci_low,-1.0940176610355947,-1.0947327489706271,-0.000715087935032388,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,ci_high,-0.4993022416920465,-0.4974476353431501,0.0018546063488963926,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,estimate,0.047533198910344,0.0472488070597997,-0.00028439185054430355,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,ci_low,-0.011973870049524,-0.0118769941361411,9.68759133829003e-05,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,ci_high,0.0986994204390664,0.0985495281346899,-0.0001498923043765088,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,estimate,0.8273023452013536,0.8274521171853949,0.00014977198404131364,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,ci_low,0.6730288740019491,0.6732021726502202,0.00017329864827109187,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,ci_high,0.9114810258740124,0.9115744610155774,9.343514156501254e-05,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,valid_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,corrected_strict_source_raw,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,estimate,0.3663993402878907,0.3650351568934107,-0.0013641833944799675,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_low,0.2830179282325271,0.281841872541182,-0.0011760556913451015,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_high,0.4256572044045882,0.4241134564065263,-0.0015437479980618951,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,estimate,0.5059120109787387,0.5043467451619961,-0.0015652658167426559,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_low,0.4574673281262607,0.4554993789922454,-0.0019679491340152677,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_high,0.5339725819167738,0.5326337944245984,-0.0013387874921754195,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,estimate,0.2373283827353626,0.2377817685454686,0.0004533858101059829,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_low,0.2184961695047733,0.2190793959295082,0.0005832264247349062,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_high,0.2514108046206084,0.2519776748104561,0.0005668701898476902,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,estimate,-0.5698045152827346,-0.5711751339076394,-0.0013706186249048402,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_low,-1.0074763332659815,-1.0097397558982084,-0.002263422632226897,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_high,-0.3273848804909525,-0.3288009682504097,-0.0014160877594572296,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,estimate,0.0762881774760634,0.0743457170140915,-0.0019424604619718983,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_low,-0.1751910786210039,-0.1780680075944157,-0.002876928973411824,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_high,0.2154448385726052,0.213055932832336,-0.0023889057402692038,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,estimate,0.3476547897622576,0.3480725402980792,0.0004177505358216038,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_low,0.3308128500426128,0.3308572654559007,4.4415413287923755e-05,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,ci_high,0.3580790374353349,0.3588368804568709,0.0007578430215359755,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,estimate,0.3244941538376069,0.3232324996670076,-0.0012616541705992579,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_low,0.2470285674425845,0.2461310955978635,-0.0008974718447209984,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_high,0.3859041206368822,0.3840371493392364,-0.001866971297645792,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,estimate,0.4648083692993098,0.463879552099286,-0.0009288172000238015,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_low,0.421033876579685,0.4205961658772406,-0.000437710702444416,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_high,0.4935223352591382,0.4926245105833112,-0.000897824675826997,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,estimate,0.2411856861398442,0.2413251834970612,0.0001394973572169944,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_low,0.228162646586454,0.2280614776428665,-0.0001011689435874985,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_high,0.2516507754921075,0.2518844982796631,0.00023372278755556808,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,estimate,-0.6420658044970687,-0.6415824095157869,0.0004833949812818039,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_low,-1.078206033784658,-1.0785872497633606,-0.00038121597870266477,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_high,-0.3843553550871358,-0.3840033210959388,0.0003520339911969872,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,estimate,-0.0307309635251984,-0.0296388133052848,0.0010921502199135978,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_low,-0.334164960789685,-0.3283947979422788,0.005770162847406168,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_high,0.1151389047650086,0.1164132810994261,0.0012743763344175013,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,estimate,0.3750274652252094,0.3741654965699533,-0.0008619686552561179,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_low,0.3681011860673135,0.3672415061018957,-0.0008596799654178033,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,ci_high,0.3814993523672679,0.3802686823973122,-0.001230669969955689,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_primary__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,estimate,0.3671595144143049,0.3647840003476608,-0.002375514066644102,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_low,0.2843192180066768,0.2822904079226285,-0.002028810084048316,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_high,0.4265776942193903,0.4237807046596064,-0.0027969895597839134,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,estimate,0.5072246862507209,0.504455140317031,-0.002769545933689943,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_low,0.4600769952940671,0.4570173892637482,-0.0030596060303189065,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_high,0.5356382061234315,0.5330168920859161,-0.002621314037515421,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,estimate,0.2368778521702265,0.2376149622782679,0.0007371101080413944,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_low,0.2184145599981327,0.2193579100900409,0.0009433500919082127,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_high,0.250612915965886,0.2513152699217326,0.000702353955846613,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,estimate,-0.5643404915987179,-0.5704531870980963,-0.006112695499378429,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_low,-0.99408496708647,-0.996643870907857,-0.0025589038213870152,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_high,-0.3253489616475742,-0.3314723783843651,-0.006123416736790899,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,estimate,0.0868072104648065,0.0782755870520348,-0.008531623412771694,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_low,-0.1570212165666391,-0.1646254927514284,-0.007604276184789316,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_high,0.2269791861222121,0.2152866651177016,-0.011692521004510514,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,estimate,0.351883290456158,0.353434131423359,0.0015508409672009837,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_low,0.3348812969865217,0.3362235493710833,0.001342252384561593,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,ci_high,0.3623655655468825,0.3641463592515638,0.001780793704681316,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,estimate,0.3262945976252157,0.3248974007814225,-0.0013971968437931914,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_low,0.2490042371916463,0.2478296550353469,-0.0011745821562993974,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_high,0.3876779647622646,0.3851216170829794,-0.0025563476792852535,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,estimate,0.4672815688458402,0.4661807116291096,-0.0011008572167305886,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_low,0.4244036254299653,0.423046293929168,-0.0013573315007973097,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_high,0.4957590594044883,0.4943951279429385,-0.0013639314615497833,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,estimate,0.240996175232232,0.2412791121040593,0.0002829368718273162,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_low,0.2282589724167404,0.2284616843582664,0.00020271194152599037,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_high,0.2512882704631436,0.2515519725844025,0.0002637021212588686,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,brier,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,estimate,-0.6379834905565518,-0.637332491182032,0.000650999374519845,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_low,-1.068024342929597,-1.067508096852839,0.0005162460767580423,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_high,-0.3825178229502569,-0.381876432071344,0.0006413908789129064,1e-08,DIFFERENCE,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_intercept,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,estimate,-0.0242820529883786,-0.0231069825965821,0.0011750703917964983,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_low,-0.3199501935903883,-0.3164420738542521,0.0035081197361361838,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_high,0.1214725479381004,0.1248751795157515,0.003402631577651097,1e-08,DIFFERENCE,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,calibration_slope,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,estimate,0.3776698056009512,0.3776998969063351,3.0091305383894706e-05,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_low,0.3707896165877826,0.3707433435464991,-4.627304128346221e-05,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,ci_high,0.3840222719945441,0.3838826371423798,-0.00013963485216428317,1e-08,DIFFERENCE,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,valid_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,source_trained__corrected_strict__harmonized_last_values,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,mean_predicted_risk,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,estimate,0.4791114449573424,0.4790027564313084,-0.00010868852603401757,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,ci_low,0.4047170142432575,0.405006410745991,0.0002893965027334633,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,ci_high,0.5282232076899185,0.5287418241849832,0.0005186164950646832,1e-08,DIFFERENCE,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auprc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,estimate,0.6293412756816962,0.6294655820521491,0.00012430637045290904,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,ci_low,0.5924458204577072,0.5927782140437089,0.000332393586001678,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,ci_high,0.6548735228417255,0.6550850005584639,0.0002114777167383508,1e-08,DIFFERENCE,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,valid_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,attempted_replicates,1000.0,1000.0,0.0,1e-08,match,auroc,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,estimate,0.2159457887414958,0.2159215032542064,-2.428548728941604e-05,1e-08,DIFFERENCE,brier,
primary_traceable_hospital_CI.csv,primary_traceable,target_native__harmonized_dynamic_vitals,ci_low,0.1972217077915796,0.1971954751258885,-2.62326656911005e-05,1e-08,DIFFERENCE,brier,
